"Company","Vessel Name","IMO"
"WLR/TRE KZ Holding | LLC","TRF Kashima","9733349"
"WLR/TRE KZ Holding II] LLC","TRE Kirkenes","9733351"
"WLR/TRE KZ Holding III LLC","TRF Kobe","9733363"
"WLR/TRE KZ Holding IV LLC","TRE Kristiansand","9733375"
"WLR/TRF HMN8 Holdings | LLC","TRF Mandal","9732773"
"WLR/TRF HMN8 Holdings II LLC","TRF Marquette","9732785"
"WLR/TRF HMN8 Holdings II] LLC","TRF Memphis","9732797"
"WLR/TRF Maemi LLC","TRE Miami","9416056"
"WLR/TRF HMN8 Holdings IV LLC","TRE Mobile","9732802"
"WLR/TRF HMN8 Holdings V LLC","TRF Mongstad","9732814"
"WLR/TRF HMN8 Holdings VI LLC","TRF Moss","9732826"
"Passa Marine Corp.","Triathlon","9233222"
"Trikwong Maritime Inc.","Trikwong Venture","9534858"
"DSS 7 LLC, MI","Trinity","9730361"
"Walworth Holding SA","Triple A","9322152"
"Tropic Marine Ventures. Ltd.","Triton","9093799"
"Costamare Shipping Company SA","Triton","9728916"
"Hiro Shipping Inc.","Triton Ace","9519121"
"Triton Navigation BV","Triton Gannet","9414151"
"Hiro Shipping Inc.","Triton Leader","9553103"
"Triton Navigation BV","Triton Seahawk","9574004"
"Triton Navigation BV","Triton Swallow","9479034"
"Triton Navigation BV","Triton Valk","9409077"
"Aurora Car Maritime Transport SA","Triumph Ace","9209506"
"Ramvik Shipping Co. Ltd.","Troitsky Bridge","9258167"
"Shikokuexi Shipping Inc.","Troodos Air","9698226"
"Shikokuepta Shipping Inc","Troodos Sun","9698238"
"Anglo-Eastern Ship Management (Singapore) Pte. L","Trysil Spirit","9593414"
"TS Golf Shipping Company Limited","TS Golf","9719381"
"TS Jasmine Shipping Company Limited","TS Jasmine","9738387"
"Foss Maritime Company","TS&G 230","D674881"
"The China Navigation Co. Pte. Ltd.","Tsingtao","9768942"
"Ocean Dragon Maritime SA","TTM Dragon","9478561"
"New Harmony Maritime SA","TTM Harmony","9514016"
"New Harvest Maritime SA","TTM Harvest","9514028"
"New Hope Maritime SA","TTM Hope","9512044"
"Ocean Phoenix Maritime SA","TTM Phoenix","9478573"
"New Success Maritime SA","TTM Success","9566655"
"Seabrook Marine Ltd.","Tuchkov Bridge","9258179"
"Wilhelmsen Lines Shipowning Malta Limited","Tugela","9505065"
"TMM Division Maritima, S.A. DE C.V.","Tula","9283734"
"Wilhelmsen Lines Shipowning Malta Limited","Tulane","9505089"
"The China Navigation Co. Pte. Ltd.","Tunsin","9768954"
"Wallenius Marine Singapore Pte. Ltd.","Turandot","9070450"
"Reederei Zurich AG","Turicum","9583110"
"Transpetrol TM AS","Turmoil","9479838"
"Tongli International Ship Lease Co., Limited","Turquoise","9717761"
"Lucretia Shipping SA","Turquoise Ocean","9618501"
"Rural Shipping Ltd.","Tverskoy Bridge","9344033"
"Temm Maritime Co., Ltd.","Twinkle Island","9512367"
"Express Shipping LLC","Twinkle Star","9363780"
"Avalon Freight Services LLC","Two Harbors","1262675"
"MT TMW Shipping Management BV","Two Million Ways","9334571"
"Tycoon Maritime S.A.","Tycoon","9215543"
"The Jankovich Company","Tyler J","D691619"
"The Jankovich Company","Tyler J","D691619"
"Vastop Marine Inc.","Tyrrhenian Sea","9829100"
"Executive Ship Management Pte. Ltd.","UACC Eagle","9550694"
"Executive Ship Management Pte. Ltd.","UACC Falcon","9550682"
"Haitham Tankers Inc.","UACC IBN AL Haitham","9485631"
"Sina Tankers Inc.","UACC IBN Sina","9485629"
"Manama Tankers Inc.","UACC Manama","9458822"
"Mansouria Tankers Inc.","UACC Mansouria","9489089"
"Marah Tankers Inc.","UACC Marah","9489091"
"Masafi Tankers Inc.","UACC Masafi","9489065"
"Messila Tankers Inc.","UACC Messila","9489077"
"Muharrag Tankers Inc.","UACC Muharraqg","9480162"
"Executive Ship Management Pte. Ltd.","UACC Ras Laffan","9422512"
"Riyadh Tankers Inc.","UACC Riyadh","9458834"
"Shamiya Tankers Inc.","UACC Shamiya","9458858"
"Executive Ship Management Pte. Ltd.","UACC Sila","9428358"
"Strait Tankers Inc.","UACC Strait","9272400"
"Yanbu Tankers Inc.","UACC Yanbu","9458808"
"Savannah Shipping Ltd.","UBC Savannah","9220976"
"LSC SIA","Ugale","9323352"
"Rizzo-Bottiglieri-De Carlini Armatori SPA","Ugo de Carlini","9511466"
"Chem Tank Shipping AS","Ulriken","9325843"
"Costamare Shipping Company SA","Ulsan","9243306"
"Fukunaga Kaiun Co., Ltd.","Ultra Angel","9812494"
"Ultrabulk A/s","Ultra Calbuco","9791937"
"JP Alliance Ship Management Co., Inc.","Ultra Cape Town","9660152"
"Chijin Shipping S.A.","Ultra Cougar","9702778"
"Belshios Management (Singapore) Pte. Ltd.","Ultra Diversity","9790854"
"Temm Maritime Co., Ltd.","Ultra Dwarka","9615157"
"Belshios Management (Singapore) Pte. Ltd.","Ultra Dynamic","9589798"
"Los Halillos Shipping Co., SA","Ultra Esterhazy","9643946"
"SMTECH Ship Management Co., Ltd.","Ultra Excellence","9767493"
"Taiyo Sangyo Trading & Marine Service Ltd.","Ultra Fitz Roy","9757797"
"JP Alliance Ship Management Co., Inc.","Ultra Galaxy","9449352"
"JP Alliance Ship Management Co., Inc.","Ultra Galaxy","9449352"
"Lucretia Shipping SA","Ultra Gujarat","9476927"
"Lucretia Shipping SA","Ultra Gujarat","9476927"
"New Century Overseas Management, Inc.","Ultra Innovation","9767481"
"Union Marine Management Services Pte. Ltd.","Ultra Jaguar","9723136"
"CSL Maritime SA - Tokyo Branch","Ultra Lanigan","9520596"
"Delica Shipping SA","Ultra Lascar","9727089"
"Sammok Shipping Co. Ltd.","Ultra Omega","9700330"
"UltraShip Aps","Ultra Osorno","9820996"
"Belshios Management (Singapore) Pte. Ltd.","Ultra Panache","9442469"
"Toei Japan Ltd.","Ultra passion","9811907"
"Moon Rise Shipping Co., SA","Ultra Prosperity","9426702"
"‘Tagashira Kaiun Co., Ltd.","Ultra Rocanville","9476965"
"Shinme Kisensangyo Co., Ltd.","Ultra Tatio","9782986"
"Belships Management (Singapore) Pte. Ltd.","Ultra Tolhuaca","9668934"
"Los Halillos Shipping Co., SA","Ultra Vanscoy","9643958"
"Ultrabulk A/s","Ultra Villarrica","9668556"
"Ulusoy Denizyollari Isletmeciligi A.S.","Ulusoy-12","9586423"
"Unicorn Shipping, A Division of Grindrod Shipping S","Umgeni","9382499"
"Qatar Shipping Company W.L.L","Umlima","9299733"
"Nakilat Shipping (Qatar) Limited","Umm Laghab","9359454"
"Kassian Maritime Navigation Agency Ltd.","Underdog","9386251"
"Wallenius Marine AB","Undine","9240160"
"Proton Marine Limited","Undine","9262912"
"Wealth Ocean Ship Management (Shanghai) Co., Lt","Uni Harmony","9775165"
"Wealth Ocean Ship Management (Shanghai) Co., Lt","Uni Wealth","9539743"
"TS Maritime Corporation","Unicorn Ocean","9623659"
"Union Commercial Incorporated","Union Erwin","9456549"
"European Carriers Inc.","Union Explorer","9449259"
"Euroforum Marine Co. Ltd.","Union Mariner","9628934"
"Union Commercial Incorporated","Union Mark","9775153"
"Melvin International SA","Union Trader","9445710"
"Marine Operators Company Ltd.","Union Voyager","9628946"
"Vela Navigation Corporation Limited","Unique Developer","9402809"
"Wega Navigation Corporation Limited","Unique Explorer","9425526"
"Aloha Navigation Limited","Unique Guardian","9540821"
"Castor Navigation Limited","Unique Harmony","9609914"
"Beta Navigation Limited","Unique Infinity","9540833"
"Unison Marine Corporation","Unison Medal","9687150"
"Unison Marine Corporation","Unison Power","9579406"
"Marine Management Services M.C.","United Fortitude","9412452"
"Marine Management Services M.C.","United Grace","9419137"
"Yano Kaiun Co., Ltd.","United Halo","9593335"
"Marine Management Services M.C.","United Kalavryta","9290397"
"Marine Management Services M.C.","United Leadership","9290385"
"World Marine Co., Ltd.","United Spirit","9185047"
"Unity Force Ltd.","Unity Force","9726023"
"Fandango Shipping Corp.","Unity N","9490466"
"Unity Spirit Ltd.","Unity Spirit","9725938"
"Happy Ambiance Limited","Unity Venture","9773739"
"Beheermaatschappij Universal Baltimore B.V.","Universal Baltimore","9500819"
"Beheermaatschappij Universal Barcelona B.V.","Universal Barcelona","9500807"
"Beheermaatschappij Universal Durban B.V.","Universal Durban","9644251"
"Prosperity Success SA","Uraga Princess","9439204"
"LSC SIA","Usma","9323364"
"National Steel and Shipbuilding Company","USNS Miguel Keith","9822803"
"National Steel and Shipbuilding Company","USNS Miguel Keith","9822803"
"Asia Gold Shipping Limited","UST Luga","9740469"
"LSC SIA","Uzava","9323388"
"Euronav Luxembourg SA","V.K. Eddie","9291274"
"T.I.L. XIV LLC","Vail Spirit","9399478"
"New Eagle Shipping SA","Valentine","9504023"
"Manson Construction Co.","Valhalla","1076617"
"Manson Construction Co.","Valhalla","1076617"
"Manson Construction Co.","Valhalla","1076617"
"Valiant Shipholding Inc.","Valiant Ace","9610420"
"Manson Construction Co.","Valkyrie","D505200"
"Manson Construction Co.","Valkyrie","D505200"
"Manson Construction Co.","Valkyrie","D505200"
"Nai Int. Ltd.","Valle Azzurra","9391488"
"Nai Int. Ltd.","Valle Bianca","9387580"
"Nai Int. Ltd.","Valrossa","9391505"
"Nai Int. Ltd.","Valtamed","9292840"
"Nai Int. Ltd.","Valverde","9391490"
"Olive Investment Corporation","Van Iris","9078220"
"Beamer Investment Corporation","Van Star","9573842"
"Aruba Maritime Inc.","Vanessa Oldendorff","9700316"
"Victoria Ship Management Inc.","Vari Trader","9800025"
"Avstes Shipping Corporation","Vassos","9256872"
"Lighthouse Marine Limited","Vava Il","1010387"
"Stiringaster Line Inc.","Vecchio Bridge","9293454"
"Stiringaster Line Inc.","Vecchio Bridge","9293454"
"Rosex Company Limited","Vega Rose","9336866"
"Tankerska Next Generation International Ltd.","Velebit","9455741"
"Zodiac Tankers Chartering Limited","Vendome Street","9573672"
"Hyperion Owning Co., Ltd.","Venice A","9283306"
"G.O.D. Shipping SA","Venice Bridge","9293442"
"HBC Hamburg Bulk Carriers GmbH & Co. KG","Venture Goal","9670731"
"Yano Kaiun Co., Ltd.","Venus Halo","9593347"
"New Century Overseas Management, Inc.","Venus Harmony","9832444"
"Maxdeka Shipping Corporation","Venus Heritage","9468786"
"Shikoku Friendship Shipping Company","Venus History","9591600"
"Maxenteka Shipping Corporation","Venus Horizon","9604952"
"NYK Shiomanagement Pte. Ltd.","Venus Leader","9392341"
"MT Venus R Shipping Management BV","Venus R","9277747"
"World Marine Co., Ltd.","Venus Spirit","9505900"
"United Shipping Services Eleven Inc.","Verige","9401128"
"The Jankovich Company","Vicki Ann","D582296"
"The Jankovich Company","Vicki Ann","D582296"
"Ariel Maritime Inc.","Victoria","9738466"
"Olive Investment Corporation","Victoria Highway","9827255"
"White Bear Maritime Limited","Victorious Ace","9610406"
"Princeton Maritime Ltd.","Victory |","9203277"
"Huachi International Ship Lease Co., Limited","Victory Venture","9773040"
"Shih Wei Navigation Co., Ltd.","Vigor SW","9383508"
"OSM Ship Management Pte. Ltd.","Viking Adventure","9673018"
"OSM Ship Management Pte. Ltd.","Viking Bravery","9673020"
"OSM Ship Management Pte. Ltd.","Viking Sea","9515008"
"Viking Ocean Cruises Ltd","Viking Star","9650418"
"Viking Ocean Cruises II Ltd","Viking Sun","9725433"
"Streymoy Shipping Limited","Viktor Bakaev","9610810"
"Peter Dohle Schiffahrts-KG","Vil Dardanelles","9670822"
"Semele Owning Co., Ltd.","Vilamoura","9529293"
"Tankerska Next Generation International Ltd.","Vinjerac","9489194"
"Pelagos Maritime Limited","Violando","9429285"
"Violet Ray Limited","Violet Ace","9395630"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Virgo Colossus","9515096"
"NYK Shiomanagement Pte. Ltd.","Virgo Leader","9273894"
"Hebdol Shipping Inc.","Virgo Sun","9332810"
"Intrepid Ship Management, Inc.","Vision","9542609"
"RCL Cruises Ltd.","Vision of the Seas","9116876"
"Vittoria Maritime Limited","Vittoria","9718208"
""K" Line Bulk Shipping (UK) Ltd.","Vittoria","9620645"
"Pleiades Shipping Agents SA","Voidomatis","9298973"
"Catalina Shipping SA","Volans Leader","9381237"
"Holland America Line NV","Volendam","9156515"
"Holland America Line NV","Volendam","9156515"
"Holland America Line NV","Volendam","9156515"
"Voyager Maritime Company Limited","Voyager","9253894"
"Valloeby Lisbeth Limited","VS Lisbeth","9309978"
"Seastar Shiomanagement Ltd.","VSC Castor","9676084"
"Seastar Shiomanagement Ltd.","VSC Pollux","9692650"
"Aurelia Shipholding Ltd.","VSC Poseidon","9673757"
"Seastar Shiomanagement Ltd.","VSC Triton","9593311"
"Tankerska Next Generation International Ltd.","Vukovar","9707819"
"Manson Construction Co.","Vulcan","D053320"
"Manson Construction Co.","Vulcan","D053320"
"Manson Construction Co.","Vulcan","D053320"
"Crystal Pool Srl","Vulcania","9718686"
"Oceana Shipping AG","Vully","9583691"
"The National Shipping Company of Saudi Arabia","Wafrah","9332535"
"Manson Construction Co.","Wahkiakum","D691560"
"Tramontane Owners Inc.","Waikiki","9776755"
"Walleye Solutions, Inc.","Walleye","9256626"
"Osaka Fleet Co., Ltd.","Walrus Ace","9777826"
"Walsall Maritime Ltd","Walsall","9490674"
"Misuga Kaiun Holland BV","Wangaratta","9461166"
"Exmar Shipping BVBA","Waregem","9659127"
"Great Circle Shipping Agency Limited","Wariya Naree","9353668"
"Marlow Ship Management Deutschland GmbH & Co","Warnow Mars","9509712"
"Marlow Ship Management Deutschland GmbH & Co","Warnow Moon","9509671"
"Intrepid Ship Management, Inc.","Washington","9642083"
"Samon Shipping Co.","Wasit","9731157"
"The National Shipping Company of Saudi Arabia","Watban","9102253"
"Yaoki Shipping SA","Wawasan Emerald","9412763"
"MSI Ship Management Pte. Ltd.","Wawasan Jade","9565613"
"MSI Ship Management Pte. Ltd.","Wawasan Topaz","9565601"
"Harley Marine Special Leasing LLC","Webb Moffett","1217220"
"B&S Enterprise Co., Ltd.","Weco Josefine","9779020"
"The National Shipping Company of Saudi Arabia","Wedyan","9524970"
"Weeks Marine Inc.","Weeks 554","1036047"
"TB Marine Shipmanagement GmbH & Co. KG","Weichselstern","9183829"
"Siem Shipping UK Limited","Wellington Star","8917584"
"Champion Tankers AS","Wenche Victory","9288825"
"Ocean Peace Inc.","Wes Bordelon","9260732"
"Ocean Peace Inc.","Wes Bordelon","9260732"
"West Bay Shipping Limited","West Bay","9278868"
"West Fortune Shipping SA","West Treasure","9691620"
"Intrepid Ship Management, Inc.","West Virginia","9704805"
"Bright Star Shipmanagement, Inc.","Western Coronel","9606039"
"Monterey Bay Aquarium Research Institute","Western Flyer","8990902"
"Monterey Bay Aquarium Research Institute","Western Flyer","8990902"
"Toyo Shipping Line Co., Ltd.","Western Highway","9325776"
"Victoria Ship Management Inc.","Western Paris","9703423"
"Western Towboat Company","Western Ranger","71437214"
"Victoria Ship Management Inc.","Western Seattle","9660619"
"The Dutra Group","WE-9","1044426"
"Rainbow Maritime Co., Ltd.","Whistler","9773492"
"Teekay Marine (Singapore) Pte. Ltd.","Whistler Spirit","9417323"
"White Bay Limited","White Bay","9274460"
"Kobe Shipmanagement Company Ltd.","White Coral","9378826"
"Triton Navigation BV","White Hawk","9460394"
"Southern Pacific Holding Corporation","White Horse","9799111"
"Magsaysay MOL Ship Management, Inc.","White Kingdom","9325075"
"Spadley Shipping Ltd.","White Moon","9588158"
"Tinato Maritime Inc.","White Nova","9326055"
"Southern Pacific Holding Corporation","White Star","9799109"
"New Seagull Shipping SA","Whitney","9551337"
"Vania Trading Corp.","Wild Peony","9191474"
"Sterling Ocean Chemical Tankers V LLC","Willard J","9749362"
"Traylor Bros., Inc.","William F.","D510118"
"Traylor Bros., Inc.","William F.","D510118"
"Ocean Excel Shipholding SA","Windsor Adventure","9339959"
"KNOT Management AS","Windsor Knutsen","9316115"
"Peter Dohle Schiffahrts-KG","Winner","9347281"
"Winning Angel Shipping Pte. Ltd.","Winning Angel","9617739"
"Winning Bright Shipping Pte. Ltd.","Winning Bright","9617741"
"Cypress Maritime (Panama) SA","Wisdom Ace","9641833"
"Ocean Power Shipping Limited","Wisdom Diva","9527283"
"ACCLAIM Shipping Limited","Wisdom Venture","9773741"
"Joong Ang Shipping Co., Ltd.","Wise Young","9512898"
"Polar Express SA","Wisteria Ace","9355197"
"Chinese-Polish Joint Stock Shipping Company","Wladyslaw Orkan","9271925"
"TB Marine Shipmanagement GmbH & Co. KG","Wolgastern","9183817"
"Shaz Shipping Inc.","Woodgate","9493236"
"Kassian Maritime Ltd.","Wookie","9596703"
"Sayers Shipping Corp.","World Harmony","9382970"
"NYK Shiomanagement Pte. Ltd.","World Navigator","9422225"
"Cruise Management International","World Odyssey","9141807"
"World Marine Co., Ltd.","World Spirit","9175925"
"Toyo Kaiun Co., Ltd.","World Swan Il","9344045"
"The China Navigation Co. Pte. Ltd.","Wuchang","9657844"
"The China Navigation Co. Pte. Ltd.","Wuchow","9657856"
"The China Navigation Co. Pte. Ltd.","Wuhu","9657868"
"The China Navigation Co. Pte. Ltd.","Wulin","9657870"
"Pleiades Shipping Agents SA","Xanthos","9289178"
"New Glory Shipping SA","Xena","9360958"
"Cosco Shipping Development Co., Ltd.","Xin Da Yang Zhou","9337949"
"COSCO Shipping Energy Transportation Co., Ltd.","Xin Dan Yang","9614048"
"Cosco Shipping Development Co., Ltd.","Xin Fei Zhou","9337937"
"Cosco Shipping Development Co., Ltd.","Xin Hong Kong","9314222"
"COSCO Shipping Energy Transportation Co., Ltd.","Xin Long Yang","9761463"
"Cosco Shipping Development Co., Ltd.","Xin Los Angeles","9307217"
"Cosco Shipping Develooment Co., Ltd.","Xin Mei Zhou","9337925"
"Cosco Shipping Development Co., Ltd.","Xin Ou Zhou","9337913"
"Cosco Shipping Development Co., Ltd.","Xin Ri Zhao","9312561"
"Cosco Shipping Development Co., Ltd.","Xin Ya Zhou","9334935"
"Dalian Ocean Prosperity Ship Management Co., Ltd","Xing Ji Hai","9789867"
"Dalian Ocean Prosperity Ship Management Co., Ltd","Xing Ning Hai","9728332"
"Shanghai Oceanfrate Ship Management Co., Ltd.","Xing Ru Hai","9725407"
"Dalian Ocean Prosperity Ship Management Co., Ltd","Xing Yuan Hai","9728368"
"Shanghai Oceanfrate Ship Management Co., Ltd.","Xing Zun Hai","9725380"
"Cosco Bulk Carrier Co., Ltd.","Xiu Yu Hai","9751377"
"Rochester Shipping Pte. Ltd.","X-Press Annapurna","9354167"
"Teekay Shipping Limited","Yamal Spirit","9781920"
"Hachiuma Steamship Co., Ltd.","Yamato","9567726"
"Teekay Marine (Singapore) Pte. Ltd.","Yamato Spirit","9414503"
"Cosco Shipping Tanker (Dalian) Co., Ltd.","Yang Li Hu","9417177"
"Cosco Shipping Tanker (Dalian) Co., Ltd.","Yang Mei Hu","9417165"
"Cosco Shipping Tanker (Dalian) Co., Ltd.","Yang Ning Hu","9397755"
"Yankul Silver Maritime Transportation Company Lim","Yankul Silver","9718791"
"Hapag-Lloyd AG","Yantian Express","9229831"
"Reederei F. Laeisz GmbH","Yara Aesa","9725495"
"Yara LPG Shipping AS","Yara Freya","9725500"
"Reederei F. Laeisz GmbH","Yara Kara","9734836"
"Reederei F. Laeisz GmbH","Yara Nauma","9734848"
"Reederei F. Laeisz GmbH","Yara Sela","9734850"
"Yasa Tanker Isletmeciligi A.S.","Yasa Golden Bosphorus","9334038"
"Yasa Tanker Isletmeciligi A.S.","Yasa Golden Dardanelles","9339985"
